ShipmentID,OriginCity,DestinationCity,DistanceKM,PackageWeightKG,PackageSize,TransportMode,DispatchTime,ScheduledDeliveryDays,TrafficCondition,WeatherCondition,OperationalDisruption,NumStops,DeliveryPartner,CustomerPriority,ActualDeliveryDays,DelayCategory
10755,Delhi,Hyderabad,924.5,5.99,Medium,Road,2024-08-16 14:00:00,4,Heavy,Rainy,None,3,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10756,Bangalore,Hyderabad,201.5,6.01,Medium,Rail,2024-10-12 10:00:00,3,Moderate,Clear,None,3,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10757,Chennai,Hyderabad,404.0,0.5,Oversize,Rail,2024-04-02 21:00:00,9,Moderate,Clear,None,3,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10758,Bangalore,Hyderabad,880.0,5.9,Oversize,Air,2024-07-08 14:00:00,1,Heavy,Clear,None,3,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10759,Chennai,Chennai,837.0,5.67,Small,Road,2024-03-02 08:00:00,2,Moderate,Clear,None,1,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10760,Kolkata,Delhi,457.9,4.39,Large,Road,2024-03-24 07:00:00,6,Jam,Clear,None,0,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10761,Chennai,Kolkata,821.9,11.27,Oversize,Road,2024-02-24 09:00:00,5,Heavy,Clear,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10762,Delhi,Bangalore,735.6,9.24,Medium,Road,2024-12-20 11:00:00,1,Moderate,Clear,System Outage,2,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10763,Kolkata,Bangalore,776.8,9.59,Large,Road,2024-11-16 18:00:00,4,Moderate,Clear,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10764,Chennai,Chennai,539.2,5.94,Large,Sea,2024-05-30 09:00:00,3,Clear,Clear,None,1,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10765,Mumbai,Delhi,1179.6,0.5,Medium,Air,2024-04-29 07:00:00,9,Heavy,Clear,None,2,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10766,Chennai,Hyderabad,956.0,6.03,Oversize,Road,2024-12-08 03:00:00,4,Moderate,Clear,None,0,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10767,Bangalore,Kolkata,656.2,6.32,Small,Rail,2024-04-14 11:00:00,9,Clear,Clear,None,0,Internal,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10768,Kolkata,Mumbai,1070.9,0.5,Large,Road,2024-12-26 15:00:00,2,Clear,Stormy,None,2,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10769,Delhi,Delhi,1121.3,5.43,Oversize,Air,2024-07-16 09:00:00,9,Clear,Clear,None,3,3PL-B,Low,<function <lambda> at 0x7cd864291300>,Cancelled
10770,Bangalore,Mumbai,554.0,7.32,Small,Road,2024-11-07 21:00:00,3,Moderate,Clear,None,1,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10771,Hyderabad,Mumbai,1194.3,8.85,Large,Air,2024-10-04 19:00:00,4,Heavy,Rainy,None,2,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10772,Bangalore,Mumbai,970.3,3.07,Small,Sea,2024-10-27 13:00:00,4,Clear,Clear,None,3,Internal,Low,<function <lambda> at 0x7cd864291300>,Cancelled
10773,Mumbai,Mumbai,831.7,5.03,Large,Road,2024-09-24 09:00:00,9,Clear,Clear,None,4,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10774,Hyderabad,Delhi,1133.6,5.93,Medium,Air,2024-11-14 03:00:00,7,Moderate,Clear,None,3,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10775,Chennai,Hyderabad,1003.7,3.18,Large,Air,2024-04-26 21:00:00,4,Moderate,Clear,None,2,Internal,High,<function <lambda> at 0x7cd864291300>,Major Delay
10776,Hyderabad,Chennai,973.0,1.1,Oversize,Sea,2024-10-13 21:00:00,1,Moderate,Clear,None,2,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10777,Chennai,Hyderabad,1309.6,0.5,Large,Road,2024-09-17 13:00:00,2,Heavy,Stormy,None,3,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10778,Bangalore,Kolkata,520.8,7.09,Small,Road,2024-09-30 15:00:00,1,Clear,Clear,None,3,Internal,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10779,Delhi,Kolkata,845.0,2.32,Small,Rail,2024-01-26 00:00:00,6,Moderate,Rainy,None,2,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10780,Delhi,Bangalore,530.7,8.84,Oversize,Air,2024-05-20 07:00:00,9,Heavy,Clear,None,2,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10781,Bangalore,Bangalore,885.8,2.91,Oversize,Air,2024-05-08 19:00:00,3,Moderate,Clear,None,4,Internal,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10782,Mumbai,Chennai,1065.7,7.67,Small,Road,2024-11-27 20:00:00,1,Clear,Stormy,None,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10783,Chennai,Hyderabad,63.3,3.26,Medium,Rail,2024-03-20 02:00:00,9,Heavy,Stormy,None,3,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10784,Bangalore,Kolkata,629.2,5.75,Oversize,Sea,2024-08-21 21:00:00,3,Clear,Clear,None,3,3PL-A,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10785,Delhi,Chennai,885.4,6.7,Oversize,Road,2024-10-17 11:00:00,3,Moderate,Clear,None,3,3PL-B,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10786,Hyderabad,Mumbai,1047.1,2.64,Large,Rail,2024-10-19 07:00:00,6,Moderate,Clear,None,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10787,Bangalore,Hyderabad,1110.0,8.28,Medium,Sea,2024-01-16 02:00:00,2,Moderate,Clear,None,0,3PL-C,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10788,Chennai,Bangalore,373.2,4.63,Small,Rail,2024-12-27 23:00:00,2,Heavy,Rainy,None,3,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10789,Chennai,Hyderabad,851.6,1.25,Medium,Road,2024-09-07 09:00:00,7,Jam,Foggy,None,1,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10790,Bangalore,Delhi,429.5,6.29,Oversize,Rail,2024-11-07 13:00:00,1,Heavy,Clear,System Outage,2,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10791,Delhi,Bangalore,795.9,1.87,Medium,Road,2024-08-29 06:00:00,7,Moderate,Rainy,None,2,3PL-A,High,<function <lambda> at 0x7cd864291300>,Cancelled
10792,Bangalore,Chennai,215.3,5.69,Medium,Air,2024-02-24 03:00:00,6,Clear,Clear,None,2,Internal,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10793,Chennai,Bangalore,944.6,3.21,Large,Road,2024-07-18 15:00:00,9,Jam,Stormy,None,3,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10794,Hyderabad,Kolkata,717.7,2.55,Medium,Road,2024-11-23 18:00:00,8,Clear,Clear,Vehicle Breakdown,4,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10795,Mumbai,Delhi,561.0,10.21,Oversize,Road,2024-01-17 05:00:00,1,Clear,Rainy,None,3,Internal,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10796,Hyderabad,Kolkata,835.1,8.36,Oversize,Road,2024-10-03 01:00:00,3,Heavy,Clear,None,1,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10797,Chennai,Chennai,263.0,5.3,Large,Air,2024-12-23 19:00:00,9,Moderate,Clear,None,1,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10798,Mumbai,Kolkata,936.3,6.85,Oversize,Air,2024-04-21 03:00:00,1,Clear,Foggy,Strike,4,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10799,Chennai,Chennai,464.2,0.5,Medium,Rail,2024-05-21 07:00:00,9,Clear,Clear,None,2,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10800,Chennai,Chennai,1130.8,4.55,Oversize,Air,2024-03-11 20:00:00,3,Heavy,Clear,None,3,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10801,Kolkata,Kolkata,477.3,1.46,Medium,Road,2024-09-02 15:00:00,4,Moderate,Clear,None,0,Internal,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10802,Bangalore,Kolkata,699.5,5.21,Small,Road,2024-10-24 19:00:00,3,Jam,Clear,None,2,Internal,Low,<function <lambda> at 0x7cd864291300>,Major Delay
10803,Delhi,Kolkata,1383.1,6.72,Medium,Rail,2024-06-14 02:00:00,2,Jam,Clear,None,1,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10804,Mumbai,Hyderabad,319.9,2.68,Small,Air,2024-04-21 13:00:00,3,Clear,Clear,None,4,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10805,Bangalore,Chennai,776.8,2.7,Medium,Rail,2024-04-15 13:00:00,1,Clear,Clear,None,2,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10806,Hyderabad,Kolkata,769.7,6.29,Small,Road,2024-02-24 12:00:00,1,Clear,Clear,None,0,Internal,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10807,Mumbai,Delhi,1456.6,7.15,Medium,Rail,2024-12-24 08:00:00,7,Moderate,Clear,None,2,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Cancelled
10808,Delhi,Mumbai,840.8,7.46,Small,Rail,2024-03-02 17:00:00,5,Clear,Clear,None,0,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10809,Delhi,Delhi,898.7,3.04,Medium,Rail,2024-10-08 06:00:00,6,Heavy,Rainy,System Outage,2,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10810,Mumbai,Chennai,882.2,1.81,Medium,Road,2024-11-11 05:00:00,8,Moderate,Clear,None,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10811,Delhi,Kolkata,1015.8,2.82,Medium,Road,2024-02-19 17:00:00,7,Moderate,Clear,None,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,Cancelled
10812,Hyderabad,Chennai,727.5,0.5,Large,Road,2024-12-05 21:00:00,6,Moderate,Clear,None,3,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10813,Chennai,Mumbai,887.8,5.88,Oversize,Rail,2024-04-21 19:00:00,7,Moderate,Foggy,None,0,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10814,Chennai,Hyderabad,1185.2,2.69,Oversize,Road,2024-10-12 02:00:00,3,Clear,Clear,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,Major Delay
10815,Kolkata,Mumbai,682.8,5.41,Small,Road,2024-01-07 15:00:00,2,Clear,Rainy,Strike,0,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10816,Mumbai,Hyderabad,795.6,0.5,Small,Rail,2024-11-01 03:00:00,2,Moderate,Clear,None,1,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10817,Bangalore,Mumbai,511.4,2.3,Medium,Air,2024-09-12 20:00:00,5,Heavy,Foggy,None,1,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10818,Hyderabad,Mumbai,1131.5,5.89,Large,Road,2024-11-19 21:00:00,2,Moderate,Clear,None,4,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10819,Kolkata,Chennai,278.2,7.27,Medium,Rail,2024-07-11 08:00:00,3,Heavy,Clear,Strike,2,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10820,Kolkata,Delhi,941.9,8.75,Oversize,Rail,2024-02-15 15:00:00,6,Heavy,Foggy,None,0,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10821,Kolkata,Chennai,622.2,7.94,Small,Air,2024-07-01 23:00:00,6,Clear,Stormy,Vehicle Breakdown,2,3PL-B,Low,<function <lambda> at 0x7cd864291300>,Major Delay
10822,Hyderabad,Delhi,1254.5,3.81,Large,Sea,2024-09-06 07:00:00,7,Heavy,Clear,Strike,3,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10823,Chennai,Chennai,419.9,9.08,Medium,Sea,2024-05-19 22:00:00,1,Heavy,Clear,None,1,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10824,Chennai,Kolkata,820.7,3.57,Small,Rail,2024-03-03 03:00:00,7,Jam,Clear,None,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10825,Delhi,Chennai,442.3,5.08,Medium,Road,2024-06-09 23:00:00,3,Moderate,Clear,None,2,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10826,Mumbai,Bangalore,837.3,9.12,Small,Rail,2024-04-20 19:00:00,6,Clear,Foggy,None,1,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10827,Mumbai,Kolkata,336.6,9.57,Oversize,Road,2024-01-22 13:00:00,8,Clear,Clear,None,0,3PL-B,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10828,Mumbai,Delhi,929.3,4.39,Oversize,Air,2024-07-10 00:00:00,4,Clear,Clear,Strike,2,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10829,Delhi,Delhi,1030.3,10.65,Medium,Road,2024-05-31 04:00:00,3,Moderate,Rainy,None,2,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10830,Kolkata,Chennai,655.5,7.94,Small,Road,2024-07-11 01:00:00,3,Clear,Rainy,None,2,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10831,Bangalore,Delhi,828.8,4.97,Oversize,Air,2024-09-22 14:00:00,9,Clear,Clear,None,0,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10832,Kolkata,Mumbai,902.7,0.99,Small,Rail,2024-08-15 17:00:00,6,Moderate,Foggy,System Outage,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10833,Bangalore,Mumbai,578.8,5.74,Large,Road,2024-03-07 08:00:00,4,Clear,Clear,None,3,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10834,Kolkata,Bangalore,739.8,3.02,Medium,Road,2024-05-18 17:00:00,2,Moderate,Stormy,None,3,3PL-C,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10835,Bangalore,Hyderabad,561.5,1.16,Medium,Road,2024-07-06 11:00:00,5,Clear,Clear,None,4,3PL-C,Low,<function <lambda> at 0x7cd864291300>,Cancelled
10836,Chennai,Mumbai,1149.4,5.75,Medium,Air,2024-09-17 19:00:00,4,Heavy,Foggy,None,2,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10837,Kolkata,Mumbai,707.0,0.5,Small,Air,2024-12-23 10:00:00,4,Clear,Clear,None,4,3PL-A,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10838,Chennai,Hyderabad,857.2,5.35,Oversize,Road,2024-12-30 05:00:00,3,Moderate,Clear,Strike,2,3PL-C,High,<function <lambda> at 0x7cd864291300>,Cancelled
10839,Delhi,Chennai,1075.1,8.42,Medium,Air,2024-10-24 10:00:00,2,Moderate,Clear,None,1,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Major Delay
10840,Kolkata,Delhi,813.7,0.5,Oversize,Road,2024-09-23 19:00:00,7,Clear,Clear,None,0,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10841,Mumbai,Bangalore,708.2,6.74,Small,Road,2024-02-04 16:00:00,1,Clear,Foggy,None,3,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10842,Kolkata,Mumbai,817.3,7.18,Oversize,Air,2024-03-03 14:00:00,9,Clear,Clear,None,3,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10843,Delhi,Bangalore,1225.9,5.49,Oversize,Air,2024-11-18 02:00:00,1,Moderate,Clear,None,1,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Cancelled
10844,Bangalore,Mumbai,870.9,3.08,Oversize,Rail,2024-01-04 13:00:00,4,Moderate,Foggy,None,3,Internal,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10845,Delhi,Chennai,886.9,6.78,Medium,Road,2024-03-21 03:00:00,1,Clear,Clear,None,0,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10846,Chennai,Kolkata,942.2,1.61,Oversize,Road,2024-12-24 20:00:00,5,Jam,Clear,None,4,3PL-B,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10847,Kolkata,Chennai,1138.2,3.34,Large,Road,2024-04-08 20:00:00,9,Clear,Clear,None,2,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10848,Kolkata,Chennai,737.8,0.5,Large,Road,2024-12-29 03:00:00,5,Clear,Clear,None,4,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10849,Kolkata,Mumbai,797.9,8.69,Medium,Air,2024-03-28 18:00:00,4,Heavy,Clear,None,2,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10850,Chennai,Bangalore,512.5,7.22,Large,Road,2024-09-10 15:00:00,7,Clear,Clear,None,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10851,Delhi,Bangalore,554.0,3.69,Oversize,Rail,2024-05-25 00:00:00,4,Heavy,Clear,None,3,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10852,Mumbai,Kolkata,359.5,1.02,Medium,Road,2024-08-31 21:00:00,6,Clear,Clear,None,2,Internal,High,<function <lambda> at 0x7cd864291300>,Major Delay
10853,Kolkata,Hyderabad,286.9,5.26,Medium,Air,2024-06-29 21:00:00,7,Heavy,Rainy,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10854,Mumbai,Mumbai,938.9,12.64,Small,Road,2024-11-20 23:00:00,4,Clear,Foggy,None,3,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10855,Chennai,Hyderabad,836.9,6.02,Large,Air,2024-04-26 18:00:00,6,Clear,Clear,System Outage,4,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10856,Mumbai,Mumbai,657.7,4.68,Medium,Road,2024-03-27 04:00:00,9,Moderate,Clear,None,0,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10857,Hyderabad,Mumbai,1182.6,6.89,Medium,Road,2024-11-08 05:00:00,1,Heavy,Clear,None,4,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10858,Hyderabad,Kolkata,596.8,10.82,Large,Road,2024-04-28 09:00:00,9,Moderate,Clear,Strike,3,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10859,Delhi,Delhi,1365.5,8.74,Oversize,Air,2024-02-08 15:00:00,4,Jam,Clear,None,4,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10860,Hyderabad,Delhi,436.0,2.09,Small,Air,2024-09-26 15:00:00,7,Heavy,Clear,None,2,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10861,Hyderabad,Bangalore,912.1,3.48,Small,Road,2024-03-28 12:00:00,4,Clear,Clear,None,1,Internal,High,<function <lambda> at 0x7cd864291300>,Major Delay
10862,Hyderabad,Hyderabad,679.9,4.79,Small,Rail,2024-01-10 03:00:00,3,Heavy,Clear,None,2,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10863,Delhi,Chennai,732.1,5.16,Large,Air,2024-02-28 09:00:00,9,Moderate,Clear,None,2,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10864,Delhi,Mumbai,961.4,3.68,Oversize,Air,2024-04-21 10:00:00,2,Clear,Clear,Vehicle Breakdown,0,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Major Delay
10865,Kolkata,Bangalore,474.9,9.42,Small,Road,2024-08-14 07:00:00,9,Moderate,Clear,None,2,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10866,Kolkata,Kolkata,1159.5,6.17,Medium,Rail,2024-04-15 06:00:00,7,Clear,Clear,None,1,Internal,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10867,Bangalore,Chennai,628.2,8.95,Oversize,Road,2024-12-20 18:00:00,2,Clear,Foggy,None,4,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10868,Kolkata,Hyderabad,1117.5,3.62,Oversize,Road,2024-05-30 01:00:00,4,Heavy,Clear,None,2,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10869,Chennai,Hyderabad,1165.2,10.51,Large,Road,2024-04-03 13:00:00,7,Moderate,Clear,None,3,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10870,Delhi,Chennai,1081.9,7.69,Small,Rail,2024-07-16 16:00:00,2,Moderate,Clear,None,1,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10871,Mumbai,Bangalore,1112.8,10.19,Large,Rail,2024-11-03 05:00:00,8,Moderate,Rainy,None,4,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10872,Delhi,Mumbai,337.5,6.09,Medium,Rail,2024-10-04 20:00:00,1,Moderate,Clear,Strike,0,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10873,Mumbai,Chennai,639.3,3.55,Medium,Road,2024-12-26 10:00:00,3,Heavy,Clear,None,3,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10874,Bangalore,Chennai,814.8,2.15,Oversize,Sea,2024-07-31 01:00:00,2,Moderate,Clear,None,4,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10875,Kolkata,Delhi,679.3,5.83,Oversize,Air,2024-12-27 04:00:00,7,Clear,Clear,None,0,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Minor Delay
10876,Mumbai,Kolkata,921.2,0.67,Small,Air,2024-12-25 15:00:00,8,Moderate,Clear,None,3,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10877,Hyderabad,Mumbai,1242.3,10.21,Small,Road,2024-01-17 20:00:00,9,Clear,Clear,Vehicle Breakdown,4,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10878,Chennai,Kolkata,884.7,0.5,Medium,Sea,2024-05-18 20:00:00,8,Clear,Clear,None,3,Internal,High,<function <lambda> at 0x7cd864291300>,On-Time
10879,Chennai,Kolkata,498.4,6.27,Medium,Rail,2024-07-11 23:00:00,9,Clear,Clear,None,1,3PL-A,High,<function <lambda> at 0x7cd864291300>,On-Time
10880,Kolkata,Mumbai,1149.1,2.1,Large,Road,2024-12-06 11:00:00,6,Moderate,Clear,None,0,3PL-A,Low,<function <lambda> at 0x7cd864291300>,Major Delay
10881,Hyderabad,Kolkata,1017.3,2.09,Small,Rail,2024-01-16 02:00:00,3,Moderate,Foggy,None,2,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10882,Mumbai,Hyderabad,1133.5,0.5,Large,Sea,2024-06-18 18:00:00,9,Moderate,Clear,None,4,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10883,Chennai,Chennai,693.0,4.16,Large,Road,2024-05-16 12:00:00,4,Moderate,Clear,None,3,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10884,Bangalore,Bangalore,1036.1,6.95,Medium,Road,2024-10-14 08:00:00,8,Heavy,Clear,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10885,Mumbai,Kolkata,899.0,1.64,Large,Road,2024-04-24 07:00:00,8,Moderate,Rainy,None,2,Internal,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10886,Kolkata,Mumbai,1106.9,0.5,Large,Rail,2024-02-22 13:00:00,5,Clear,Clear,None,1,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10887,Mumbai,Bangalore,1662.9,2.86,Oversize,Road,2024-02-13 20:00:00,7,Jam,Clear,None,0,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10888,Kolkata,Delhi,1133.6,7.54,Medium,Road,2024-10-29 13:00:00,3,Heavy,Stormy,None,3,3PL-B,High,<function <lambda> at 0x7cd864291300>,On-Time
10889,Bangalore,Hyderabad,642.8,5.53,Small,Air,2024-10-06 00:00:00,3,Moderate,Clear,None,1,Internal,Low,<function <lambda> at 0x7cd864291300>,On-Time
10890,Hyderabad,Mumbai,690.7,8.75,Medium,Road,2024-04-30 13:00:00,5,Clear,Clear,None,0,3PL-B,High,<function <lambda> at 0x7cd864291300>,Minor Delay
10891,Hyderabad,Kolkata,337.5,1.74,Small,Rail,2024-12-15 03:00:00,3,Heavy,Clear,None,2,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10892,Mumbai,Bangalore,495.9,2.25,Medium,Sea,2024-10-28 04:00:00,9,Clear,Rainy,None,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10893,Kolkata,Kolkata,1247.7,6.67,Medium,Road,2024-08-14 02:00:00,8,Jam,Clear,None,1,3PL-C,High,<function <lambda> at 0x7cd864291300>,On-Time
10894,Mumbai,Bangalore,749.2,10.19,Large,Road,2024-05-04 22:00:00,9,Clear,Clear,None,4,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10895,Hyderabad,Chennai,222.7,1.58,Small,Road,2024-07-12 04:00:00,9,Jam,Clear,None,1,3PL-A,Low,<function <lambda> at 0x7cd864291300>,On-Time
10896,Mumbai,Mumbai,886.8,4.92,Small,Road,2024-10-30 05:00:00,2,Heavy,Clear,None,3,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
10897,Bangalore,Delhi,593.5,6.45,Small,Rail,2024-09-26 18:00:00,5,Clear,Clear,None,2,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10898,Hyderabad,Chennai,834.9,11.09,Small,Rail,2024-03-22 10:00:00,8,Moderate,Clear,None,4,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10899,Hyderabad,Chennai,676.4,8.02,Large,Air,2024-06-15 13:00:00,2,Moderate,Clear,None,4,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,Major Delay
10900,Mumbai,Kolkata,998.2,4.85,Oversize,Road,2024-07-18 15:00:00,8,Moderate,Clear,None,1,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10901,Chennai,Chennai,1017.5,1.17,Medium,Air,2024-11-27 06:00:00,3,Clear,Foggy,None,1,3PL-A,Medium,<function <lambda> at 0x7cd864291300>,Minor Delay
10902,Mumbai,Chennai,1068.3,7.54,Oversize,Rail,2024-10-02 07:00:00,9,Moderate,Clear,None,0,3PL-B,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10903,Mumbai,Mumbai,503.2,5.36,Small,Road,2024-09-13 16:00:00,5,Heavy,Foggy,None,3,3PL-C,Low,<function <lambda> at 0x7cd864291300>,On-Time
10904,Kolkata,Hyderabad,641.2,6.32,Small,Road,2024-10-12 19:00:00,1,Heavy,Clear,None,0,3PL-C,Medium,<function <lambda> at 0x7cd864291300>,On-Time
10905,Delhi,Hyderabad,799.9,3.91,Small,Rail,2024-05-25 17:00:00,4,Moderate,Clear,None,4,3PL-B,Low,<function <lambda> at 0x7cd864291300>,On-Time
